nusoc;nucon;cateco;g01co;g02co;g03co;g04co;g05co;g06co;g09co;g10co;g13co;g15co;g16co;g17co;g18co;g19co;g21co;g22co;g23co;g25co;g26co;g28co;clasco;tar6co;bomaco;fracco;acreco;mcreco;jcreco;prmaco;usagco1
44014;5;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,57;M;2023;1;26;174,91;0
44028;2;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2023;12;27;225,51;0
44028;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2023;12;27;200,02;0
44057;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2023;11;26;77,17;0
44057;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,95;A;2024;6;24;318,41;0
44121;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2023;11;27;175,16;0
44204;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;1,06;M;2023;11;28;1319,58;0
44204;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,57;M;2024;4;9;699,80;0
44226;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2023;11;30;164,96;3
44226;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,68;A;2024;5;26;695,19;0
44239;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,76;M;2024;7;15;545,05;0
44389;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,85;M;2023;12;1;1262,99;0
44396;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2023;12;2;319,80;0
44455;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,85;A;2023;12;4;1058,62;0
44548;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,54;M;2023;12;5;868,07;0
44617;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,95;A;2023;12;4;528,03;0
44770;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;12;11;287,64;0
44770;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2023;12;5;362,67;0
44823;1;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;1;1;0;7;;0,50;M;2023;12;8;698,13;1
44845;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,54;M;2023;12;12;603,77;0
44942;2;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;4;4;287,68;0
44959;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,68;M;2023;12;10;489,75;0
44979;3;M;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;4;8;237,71;0
44979;5;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,62;M;2023;2;12;279,33;0
44979;4;M;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;11;18;332,59;0
45014;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;;0,95;A;2023;12;10;377,71;0
45086;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2023;12;11;469,75;0
45121;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,85;A;2023;12;11;869,47;0
45123;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;4;N;0,51;A;2023;12;12;603,15;0
45248;14;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;6;2;370,58;0
45248;11;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;7;2;462,89;0
45248;5;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;5;17;376,26;0
45248;8;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;7;20;413,65;0
45248;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;M;2024;1;1;461,27;0
45248;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;;1,00;M;2024;1;1;64,30;0
45248;10;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;6;28;451,81;0
45248;15;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;;1,00;M;2024;7;3;71,79;0
45249;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,85;A;2023;12;16;1863,13;0
45298;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2023;12;15;319,50;0
45362;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,76;M;2023;12;16;433,89;0
45439;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,95;A;2023;12;17;420,90;0
45443;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,57;A;2024;2;25;242,64;0
45456;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,72;A;2023;12;20;468,08;0
45493;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;;0,95;A;2023;12;17;588,86;0
45521;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,85;M;2024;1;15;1518,44;0
45521;1;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2023;12;17;291,74;0
45610;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;N;0,60;M;2024;9;7;442,50;0
45791;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,64;A;2023;12;22;767,08;0
45821;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,50;M;2023;12;22;218,41;0
45934;4;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;10;6;81,90;0
45934;3;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;6;30;157,64;0
46000;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;4;;0,76;M;2023;12;24;637,76;0
46008;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;1;1;71,82;0
46040;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,50;A;2024;1;1;202,47;0
46076;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;4;;0,80;M;2024;3;12;944,00;0
46095;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2023;12;30;659,04;0
46152;3;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2023;2;28;254,54;0
46167;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2023;12;29;133,93;0
46197;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2023;12;29;366,87;0
46213;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2023;12;30;645,42;0
46217;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;11;311,29;0
46231;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,90;M;2023;12;30;511,73;1
46273;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;8;4;1365,15;0
46273;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;A;2023;12;30;1153,76;0
46298;5;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;23;778,50;0
46298;6;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;23;239,28;0
46298;4;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;23;598,69;0
46390;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;1;2;288,09;0
46409;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;A;2024;2;1;132,67;0
46416;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;;0,90;A;2024;1;3;61,53;0
46521;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,72;M;2024;1;6;372,71;0
46548;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,60;A;2024;12;30;393,34;1
46557;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;6;299,34;0
46583;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,51;A;2024;1;6;357,00;0
46609;1;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;3;;1,00;A;2024;2;8;297,98;0
46612;1;M;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;A;2024;12;21;427,04;0
46617;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;A;2024;5;17;52,28;0
46617;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;A;2024;1;7;52,29;0
46617;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;A;2024;2;10;52,29;0
46775;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,68;M;2024;1;5;1893,23;0
46834;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,90;A;2024;1;11;310,98;0
46891;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;1;8;316,88;0
46901;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;9;30;353,64;0
46901;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;9;234,94;0
46917;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;M;2024;1;24;79,82;0
46972;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;;0,90;A;2024;1;12;314,38;0
47082;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;1;14;663,92;0
47091;3;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;20;293,90;0
47091;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,72;M;2024;12;17;265,47;0
47091;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,80;M;2024;1;14;430,62;0
47091;4;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,72;M;2024;2;21;332,59;0
47179;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;1;16;125,76;0
47292;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,18;A;2024;1;30;431,15;0
47378;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;19;443,21;0
47715;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,80;A;2024;1;23;402,67;0
47788;1;M;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;25;514,31;1
47795;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;1;25;195,22;3
47795;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,76;M;2024;2;3;978,46;0
47881;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,76;A;2024;1;28;700,46;0
47904;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;1;26;81,57;0
47918;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;27;255,57;0
47918;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,90;M;2024;10;26;219,59;0
47936;1;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;1;30;177,59;0
48008;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;4;N;0,55;A;2024;2;1;1393,97;0
48027;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,72;M;2024;10;18;612,65;0
48029;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;1;28;301,78;0
48038;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;3;1;109,29;0
48144;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,95;A;2024;1;29;477,60;0
48164;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;7;;0,50;M;2024;1;30;653,17;0
48255;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;2;1;664,42;0
48313;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,95;M;2024;2;2;376,53;0
48313;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,85;M;2024;9;7;396,19;0
48329;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,72;M;2024;2;6;373,12;0
48343;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;5;413,43;0
48343;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;5;166,09;3
48389;13;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;3;213,42;0
48389;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;1;305,29;0
48389;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;1;257,25;0
48389;10;C;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;0;;0,95;M;2024;7;30;454,71;0
48389;5;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;1;226,04;0
48389;8;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;3;1;95,73;0
48389;11;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;6;9;439,51;0
48389;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;1;506,83;0
48389;4;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;3;1;109,69;0
48389;7;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;3;1;164,31;0
48389;12;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;4;217,90;0
48389;14;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;8;31;279,73;0
48389;15;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;M;2024;9;1;59,59;0
48519;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,60;M;2024;3;13;562,35;0
48582;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;A;2024;2;5;88,34;0
48582;4;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;A;2024;2;5;88,34;0
48582;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;2;5;359,10;0
48672;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,85;M;2024;2;6;580,55;0
48733;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;2;9;338,79;0
48740;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,90;A;2024;2;19;502,24;0
48753;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,68;M;2024;2;9;444,39;0
48777;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,54;M;2024;2;9;547,41;0
48872;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,60;M;2024;2;11;496,68;0
48881;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,90;A;2024;2;10;413,02;0
48917;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;A;2024;2;12;791,85;0
48922;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,25;A;2024;2;11;1325,53;0
48983;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;2;8;758,94;0
48983;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,72;M;2024;2;12;566,52;0
48991;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,50;M;2024;2;13;543,20;0
48999;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;2;12;478,84;0
49014;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;2;12;168,97;0
49057;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;2;12;136,62;0
49087;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;A;2024;2;13;244,91;0
49109;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;4;;0,54;M;2024;11;4;996,30;0
49118;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;2;15;243,92;0
49118;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;27;278,63;0
49149;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;2;14;156,91;0
49192;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;7;12;374,09;0
49226;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;2;19;575,13;0
49405;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,80;M;2024;2;18;1180,29;0
49468;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;A;2024;4;10;595,24;0
49468;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;4;;0,80;A;2024;10;28;868,12;0
49479;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;2;22;341,29;0
49508;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;A;2024;2;22;224,49;0
49529;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,54;M;2024;2;22;411,99;0
49537;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,68;M;2024;7;8;464,62;0
49621;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;2;22;142,15;0
49655;1;M;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;;0,50;M;2024;2;20;3342,90;1
49708;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;9;481,50;0
49802;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;2;25;663,80;0
49822;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;2;28;261,78;0
49846;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;2;25;391,53;0
49930;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;4;15;511,08;0
49968;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;;1,00;A;2024;2;26;396,74;0
49979;1;C;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;2;27;906,88;0
50031;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,64;M;2024;2;27;607,92;0
50050;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;2;29;179,22;3
50057;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,57;M;2024;6;5;390,99;0
50059;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;2;27;307,33;0
50059;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;3;12;331,97;0
50059;5;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;A;2024;6;25;145,77;0
50071;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;3;1;308,70;0
50153;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,76;A;2024;3;1;359,40;0
50159;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,85;M;2024;3;1;610,79;0
50190;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;3;1;275,36;0
50190;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;A;2024;7;10;1175,09;0
50313;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;26;233,68;0
50313;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;M;2024;3;3;270,20;0
50454;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,80;M;2024;3;4;695,78;0
50522;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;5;468,91;0
50564;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;7;777,74;0
50581;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;7;575,83;0
50691;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,54;M;2024;3;9;920,51;0
50693;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,60;A;2024;3;8;303,73;0
50733;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,55;M;2024;3;31;594,80;0
50833;3;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;4;11;137,27;0
50833;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;M;2024;2;26;311,68;0
50833;2;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;14;168,38;0
50970;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,76;A;2024;3;11;669,30;0
50994;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,57;M;2024;3;11;654,27;0
51002;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;3;11;406,77;0
51037;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,64;M;2024;5;11;357,71;0
51037;4;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;0,90;M;2024;9;13;802,15;0
51037;6;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,80;M;2024;11;15;278,49;0
51037;7;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;3;25;212,12;0
